Date,Close
2024-11-05,139.8621063232422
2024-11-06,145.56015014648438
2024-11-07,148.8290557861328
2024-11-08,147.57948303222656
2024-11-11,145.2102508544922
2024-11-12,148.23922729492188
2024-11-13,146.2199249267578
2024-11-14,146.70974731445312
2024-11-15,141.93138122558594
2024-11-18,140.1020050048828
2024-11-19,146.9596710205078
2024-11-20,145.84005737304688
2024-11-21,146.6197967529297
2024-11-22,141.90139770507812
2024-11-25,135.9734344482422
2024-11-26,136.87313842773438
2024-11-27,135.2936553955078
2024-11-29,138.2026824951172
2024-12-02,138.58253479003906
2024-12-03,140.2119903564453
2024-12-04,145.09033203125
2024-12-05,145.0203399658203
2024-12-06,142.4010467529297
2024-12-09,138.77203369140625
2024-12-10,135.03306579589844
2024-12-11,139.2718963623047
2024-12-12,137.3024444580078
2024-12-13,134.21328735351562
2024-12-16,131.96389770507812
2024-12-17,130.35433959960938
2024-12-18,128.874755859375
2024-12-19,130.6442413330078
2024-12-20,134.6631622314453
2024-12-23,139.63180541992188
2024-12-24,140.18167114257812
2024-12-26,139.89173889160156
2024-12-27,136.9725341796875
2024-12-30,137.452392578125
2024-12-31,134.25328063964844
2025-01-02,138.2721710205078
2025-01-03,144.4304962158203
2025-01-06,149.38912963867188
2025-01-07,140.10166931152344
2025-01-08,140.07168579101562
2025-01-10,135.8728485107422
2025-01-13,133.19357299804688
2025-01-14,131.7239532470703
2025-01-15,136.2027587890625
2025-01-16,133.53347778320312
2025-01-17,137.67234802246094
2025-01-21,140.79148864746094
2025-01-22,147.02981567382812
2025-01-23,147.17974853515625
2025-01-24,142.58099365234375
2025-01-27,118.38761138916016
2025-01-28,128.95472717285156
2025-01-29,123.66617584228516
2025-01-30,124.61592102050781
2025-01-31,120.03717041015625
2025-02-03,116.62810516357422
2025-02-04,118.6175537109375
2025-02-05,124.79586791992188
2025-02-06,128.64480590820312
2025-02-07,129.80447387695312
2025-02-10,133.53347778320312
2025-02-11,132.76370239257812
2025-02-12,131.10414123535156
2025-02-13,135.2530059814453
2025-02-14,138.81204223632812
2025-02-18,139.3618927001953
2025-02-19,139.19192504882812
2025-02-20,140.07168579101562
2025-02-21,134.3932342529297
2025-02-24,130.244384765625
2025-02-25,126.59537506103516
2025-02-26,131.24411010742188
2025-02-27,120.11714935302734
2025-02-28,124.8858413696289
2025-03-03,114.02880859375
2025-03-04,115.95828247070312
2025-03-05,117.2679214477539
2025-03-06,110.53976440429688
2025-03-07,112.65918731689453
2025-03-10,106.95074462890625
2025-03-11,108.73026275634766
2025-03-12,115.71900177001953
2025-03-13,115.55902862548828
2025-03-14,121.64791870117188
2025-03-17,119.50830841064453
2025-03-18,115.40904998779297
2025-03-19,117.49867248535156
2025-03-20,118.50848388671875
2025-03-21,117.67863464355469
2025-03-24,121.38796997070312
2025-03-25,120.66809844970703
2025-03-26,113.7393569946289
2025-03-27,111.40978240966797
2025-03-28,109.65010070800781
2025-03-31,108.3603286743164
2025-04-01,110.1300048828125
2025-04-02,110.39995574951172
2025-04-03,101.78152465820312
2025-04-04,94.29288482666016
2025-04-07,97.62227630615234
2025-04-08,96.28252410888672
2025-04-09,114.30924987792969
2025-04-10,107.55047607421875
2025-04-11,110.90986633300781
2025-04-14,110.68990325927734
2025-04-15,112.17963409423828
2025-04-16,104.47103881835938
2025-04-17,101.4715805053711
2025-04-21,96.89241790771484
2025-04-22,98.87205505371094
2025-04-23,102.69136047363281
2025-04-24,106.41067504882812
2025-04-25,110.98986053466797
2025-04-28,108.71026611328125
2025-04-29,109.00021362304688
2025-04-30,108.90023040771484
2025-05-01,111.5897445678711
2025-05-02,114.4792251586914
2025-05-05,113.79934692382812
2025-05-06,113.51940155029297
2025-05-07,117.03875732421875
2025-05-08,117.34870910644531
2025-05-09,116.62882995605469
2025-05-12,122.9776840209961
2025-05-13,129.9064178466797
2025-05-14,135.3154296875
2025-05-15,134.80552673339844
2025-05-16,135.37542724609375
2025-05-19,135.54539489746094
2025-05-20,134.35560607910156
2025-05-21,131.7760772705078
2025-05-22,132.80589294433594
2025-05-23,131.26617431640625
2025-05-27,135.47540283203125
2025-05-28,134.78553771972656
2025-05-29,139.1647491455078
2025-05-30,135.10548400878906
2025-06-02,137.35507202148438
2025-06-03,141.19436645507812
2025-06-04,141.8942413330078
2025-06-05,139.964599609375
2025-06-06,141.69427490234375
2025-06-09,142.6041259765625
2025-06-10,143.9338836669922
2025-06-11,142.81399536132812
2025-06-12,144.98374938964844
2025-06-13,141.95408630371094
2025-06-16,144.6737823486328
2025-06-17,144.1038360595703
2025-06-18,145.46368408203125
2025-06-20,143.83387756347656
2025-06-23,144.15383911132812
2025-06-24,147.88340759277344
2025-06-25,154.29270935058594
2025-06-26,155.00262451171875
2025-06-27,157.73231506347656
2025-06-30,157.97230529785156
2025-07-01,153.2828369140625
2025-07-02,157.2323760986328
2025-07-03,159.3221435546875
2025-07-07,158.22227478027344
2025-07-08,159.98207092285156
2025-07-09,162.86175537109375
2025-07-10,164.0816192626953
2025-07-11,164.90151977539062
2025-07-14,164.05162048339844
2025-07-15,170.6808624267578
2025-07-16,171.35079956054688
2025-07-17,172.98062133789062
2025-07-18,172.39068603515625
2025-07-21,171.36080932617188
2025-07-22,167.01129150390625
2025-07-23,170.7608642578125
2025-07-24,173.7205352783203
2025-07-25,173.48056030273438
2025-07-28,176.73019409179688
2025-07-29,175.49032592773438
2025-07-30,179.2499237060547
2025-07-31,177.85006713867188
2025-08-01,173.70053100585938
2025-08-04,179.97982788085938
2025-08-05,178.24002075195312
2025-08-06,179.39988708496094
2025-08-07,180.749755859375
2025-08-08,182.6795196533203
2025-08-11,182.0395965576172
2025-08-12,183.1394805908203
2025-08-13,181.5696563720703
2025-08-14,181.99960327148438
2025-08-15,180.42977905273438
2025-08-18,181.98959350585938
2025-08-19,175.6203155517578
2025-08-20,175.38034057617188
2025-08-21,174.96038818359375
2025-08-22,177.97006225585938
2025-08-25,179.78985595703125
2025-08-26,181.7496337890625
2025-08-27,181.57965087890625
2025-08-28,180.14981079101562
2025-08-29,174.1604766845703
2025-09-02,170.7608642578125
2025-09-03,170.60089111328125
2025-09-04,171.64077758789062
2025-09-05,167.0012969970703
2025-09-08,168.2911376953125
2025-09-09,170.74085998535156
2025-09-10,177.3101348876953
2025-09-11,177.16014099121094
2025-09-12,177.8101043701172
2025-09-15,177.74009704589844
2025-09-16,174.87026977539062
2025-09-17,170.280517578125
2025-09-18,176.23019409179688
2025-09-19,176.66015625
2025-09-22,183.5997772216797
2025-09-23,178.42005920410156
2025-09-24,176.96014404296875
2025-09-25,177.68011474609375
2025-09-26,178.18008422851562
2025-09-29,181.8398895263672
2025-09-30,186.56961059570312
2025-10-01,187.22958374023438
2025-10-02,188.87948608398438
2025-10-03,187.6095428466797
2025-10-06,185.5296630859375
2025-10-07,185.02969360351562
2025-10-08,189.09947204589844
2025-10-09,192.5592803955078
2025-10-10,183.14981079101562
2025-10-13,188.3095245361328
2025-10-14,180.0199737548828
2025-10-15,179.8199920654297
2025-10-16,181.7998809814453
2025-10-17,183.20980834960938
2025-10-20,182.6298370361328
2025-10-21,181.14991760253906
2025-10-22,180.26995849609375
2025-10-23,182.1498565673828
2025-10-24,186.24961853027344
2025-10-27,191.47933959960938
2025-10-28,201.01881408691406
2025-10-29,207.02847290039062
2025-10-30,202.8787078857422
2025-10-31,202.47872924804688
2025-11-03,206.8684844970703
2025-11-04,198.67893981933594
2025-11-05,195.1991424560547
2025-11-06,188.0695343017578
2025-11-07,188.1395263671875
2025-11-10,199.03892517089844
2025-11-11,193.1492462158203
2025-11-12,193.78921508789062
2025-11-13,186.84959411621094
2025-11-14,190.15940856933594
2025-11-17,186.58961486816406
2025-11-18,181.3498992919922
2025-11-19,186.50961303710938
2025-11-20,180.62994384765625
2025-11-21,178.8700408935547
2025-11-24,182.5398406982422
2025-11-25,177.8101043701172
2025-11-26,180.2499542236328
2025-11-28,176.99014282226562
2025-12-01,179.9099884033203
2025-12-02,181.4499053955078
2025-12-03,179.5800018310547
2025-12-04,183.3800048828125
2025-12-05,182.41000366210938
2025-12-08,185.5500030517578
2025-12-09,184.97000122070312
2025-12-10,183.77999877929688
2025-12-11,180.92999267578125
2025-12-12,175.02000427246094
2025-12-15,176.2899932861328
2025-12-16,177.72000122070312
2025-12-17,170.94000244140625
2025-12-18,174.13999938964844
2025-12-19,180.99000549316406
2025-12-22,183.69000244140625
2025-12-23,189.2100067138672
2025-12-24,188.61000061035156
2025-12-26,190.52999877929688
2025-12-29,188.22000122070312
2025-12-30,187.5399932861328
2025-12-31,186.5
2026-01-02,188.85000610351562
2026-01-05,188.1199951171875
2026-01-06,187.24000549316406
2026-01-07,189.11000061035156
2026-01-08,185.0399932861328
2026-01-09,184.86000061035156
2026-01-12,184.94000244140625
2026-01-13,185.80999755859375
2026-01-14,183.13999938964844
2026-01-15,187.0500030517578
2026-01-16,186.22999572753906
2026-01-20,178.07000732421875
2026-01-21,183.32000732421875
2026-01-22,184.83999633789062
2026-01-23,187.6699981689453
2026-01-26,186.47000122070312
2026-01-27,188.52000427246094
2026-01-28,191.52000427246094
2026-01-29,192.50999450683594
2026-01-30,191.1300048828125
2026-02-02,185.61000061035156
2026-02-03,180.33999633789062
2026-02-04,174.19000244140625
2026-02-05,171.8800048828125
2026-02-06,185.41000366210938
2026-02-09,190.0399932861328
2026-02-10,188.5399932861328
2026-02-11,190.0500030517578
2026-02-12,186.94000244140625
2026-02-13,182.80999755859375
2026-02-17,184.97000122070312
2026-02-18,187.97999572753906
2026-02-19,187.89999389648438
